,alpha,deltas,filename,filter,h,l,language,mean,optimization,s,trimmed_mean,variance,experiment,width,height,id
3143,,"0    4217406
1    4196187
2    7340124
3    4209152
4    4211762
dtype: float64",random1 200x200 (1967681095).bmp,hsl,99.0,0.0,c,4834926.2,3,0.0,4834926.2,1961315487424.1992,random1,200,200,1967681095
3144,,"0    4582717
1    4270921
2    4292851
3    4312100
4    4284393
dtype: float64",random1 200x200 (1884167637).bmp,hsl,0.0,0.0,c,4348596.4,3,0.0,4348596.4,17351884128.80078,random1,200,200,1884167637
3145,,"0     4064936
1     4204200
2     4351145
3     4147228
4    11582799
dtype: float64",random1 200x200 (1884167637).bmp,hsl,99.0,0.0,c,5670061.6,3,0.0,5670061.6,10936051288633.297,random1,200,200,1884167637
3146,,"0    4072760
1    3958930
2    4054026
3    4010486
4    4077351
dtype: float64",random1 200x200 (1626276121).bmp,hsl,0.0,0.0,c,4034710.6,3,0.0,4034710.6,2492143952.8007812,random1,200,200,1626276121
3147,,"0    4213004
1    4245136
2    4211377
3    4244888
4    4236088
dtype: float64",random1 200x200 (1626276121).bmp,hsl,99.0,0.0,c,4230098.6,3,0.0,4230098.6,280861579.80078125,random1,200,200,1626276121
3148,,"0    3840650
1    3777787
2    4706150
3    3812621
4    4419246
dtype: float64",fixed 156x156 (628175011).bmp,hsl,0.0,0.0,c,4111290.8,3,0.0,4111290.8,180592187425.69922,fixed,156,156,628175011
3149,,"0     2382863
1     2419934
2     2377991
3     2384963
4    14619352
dtype: float64",fixed 156x156 (628175011).bmp,hsl,99.0,0.0,c,4837020.6,3,0.0,4837020.6,29904654456089.3,fixed,156,156,628175011
3150,,"0    5978014
1    7206331
2    6286360
3    7263157
4    6025548
dtype: float64",hsl-full-if-99-0-0 236x236 (982906996).bmp,hsl,0.0,0.0,c,6551882.0,3,0.0,6551882.0,402767378172.5,hsl-full-if-99-0-0,236,236,982906996
3151,,"0    6205065
1    6302845
2    6010494
3    7947876
4    6017735
dtype: float64",hsl-full-if-99-0-0 236x236 (982906996).bmp,hsl,99.0,0.0,c,6496803.0,3,0.0,6496803.0,673586552460.5,hsl-full-if-99-0-0,236,236,982906996
3152,,"0     3732621
1    11762773
2    11458267
3     3457630
4     3480931
dtype: float64",hsl-full-if-99-0-0 180x180 (608413784).bmp,hsl,0.0,0.0,c,6778444.4,3,0.0,6778444.4,19480678561665.797,hsl-full-if-99-0-0,180,180,608413784
3153,,"0     3534081
1     8077825
2     3497241
3    26666886
4     3497299
dtype: float64",hsl-full-if-99-0-0 180x180 (608413784).bmp,hsl,99.0,0.0,c,9054666.4,3,0.0,9054666.4,100847667753304.8,hsl-full-if-99-0-0,180,180,608413784
3154,,"0    63928
1    66184
2    61147
3    63223
4    63681
dtype: float64",hsl-full-if-99-0-0 24x24 (424238335).bmp,hsl,0.0,0.0,c,63632.6,3,0.0,63632.6,3236306.3000001907,hsl-full-if-99-0-0,24,24,424238335
3155,,"0    61783
1    63488
2    84480
3    63684
4    63953
dtype: float64",hsl-full-if-99-0-0 24x24 (424238335).bmp,hsl,99.0,0.0,c,67477.6,3,0.0,67477.6,91060297.30000019,hsl-full-if-99-0-0,24,24,424238335
3156,,"0    18265343
1    23589358
2    18436378
3    18289407
4    25519218
dtype: float64",hsl-empty-if-0-0-0 368x368 (1264095060).bmp,hsl,0.0,0.0,c,20819940.8,3,0.0,20819940.8,12090955171086.688,hsl-empty-if-0-0-0,368,368,1264095060
3157,,"0    10784703
1    10510180
2    10681451
3    10536875
4    10550765
dtype: float64",hsl-empty-if-0-0-0 368x368 (1264095060).bmp,hsl,99.0,0.0,c,10612794.8,3,0.0,10612794.8,13601853081.1875,hsl-empty-if-0-0-0,368,368,1264095060
3158,,"0    15602221
1     5060707
2     4948679
3     4931319
4     5172046
dtype: float64",random2 200x200 (880121610).bmp,hsl,0.0,0.0,c,7142994.4,3,0.0,7142994.4,22371400307862.797,random2,200,200,880121610
3159,,"0    5137738
1    5102861
2    5098896
3    5203739
4    5170388
dtype: float64",random2 200x200 (880121610).bmp,hsl,99.0,0.0,c,5142724.4,3,0.0,5142724.4,2005734917.3007812,random2,200,200,880121610
3160,,"0    13029285
1    13221973
2    20697627
3    12998188
4    29159594
dtype: float64",fixed 288x288 (84353895).bmp,hsl,0.0,0.0,c,17821333.4,3,0.0,17821333.4,51052448453371.31,fixed,288,288,84353895
3161,,"0    14550396
1     8260217
2     8217698
3     9938816
4     8171724
dtype: float64",fixed 288x288 (84353895).bmp,hsl,99.0,0.0,c,9827770.2,3,0.0,9827770.2,7526892539275.203,fixed,288,288,84353895
3162,,"0    8904032
1    8868698
2    8998083
3    9389414
4    8964002
dtype: float64",hsl-empty-if-0-0-0 260x260 (572660336).bmp,hsl,0.0,0.0,c,9024845.8,3,0.0,9024845.8,44076574407.203125,hsl-empty-if-0-0-0,260,260,572660336
3163,,"0    7352169
1    5285546
2    9522165
3    5457547
4    6849260
dtype: float64",hsl-empty-if-0-0-0 260x260 (572660336).bmp,hsl,99.0,0.0,c,6893337.4,3,0.0,6893337.4,2942422765879.297,hsl-empty-if-0-0-0,260,260,572660336
3164,,"0    547010
1    540893
2    541644
3    541180
4    541720
dtype: float64",hsl-empty-if-0-0-0 64x64 (1967513926).bmp,hsl,0.0,0.0,c,542489.4,3,0.0,542489.4,6501380.799987793,hsl-empty-if-0-0-0,64,64,1967513926
3165,,"0    312140
1    312284
2    311866
3    315291
4    316591
dtype: float64",hsl-empty-if-0-0-0 64x64 (1967513926).bmp,hsl,99.0,0.0,c,313634.4,3,0.0,313634.4,4667464.300003052,hsl-empty-if-0-0-0,64,64,1967513926
3166,,"0    25196
1    24177
2    24335
3    26036
4    24354
dtype: float64",fixed 12x12 (1681692777).bmp,hsl,0.0,0.0,c,24819.6,3,0.0,24819.6,621465.2999999523,fixed,12,12,1681692777
3167,,"0    18756
1    16576
2    15849
3    15834
4    16399
dtype: float64",fixed 12x12 (1681692777).bmp,hsl,99.0,0.0,c,16682.8,3,0.0,16682.8,1451447.699999988,fixed,12,12,1681692777
3168,,"0     5599341
1    12395267
2     5260548
3     6917472
4     4995457
dtype: float64",random2 200x200 (663282821).bmp,hsl,0.0,0.0,c,7033617.0,3,0.0,7033617.0,9528949473015.5,random2,200,200,663282821
3169,,"0    21465837
1     6538939
2     5508596
3     7211532
4     7853811
dtype: float64",random2 200x200 (663282821).bmp,hsl,99.0,0.0,c,9715743.0,3,0.0,9715743.0,43898685512001.5,random2,200,200,663282821
3170,,"0    12300451
1    20380284
2    21657533
3    12294782
4    12210911
dtype: float64",hsl-empty-if-0-0-0 304x304 (1548233367).bmp,hsl,0.0,0.0,c,15768792.2,3,0.0,15768792.2,23174945253421.688,hsl-empty-if-0-0-0,304,304,1548233367
3171,,"0    7189424
1    7433448
2    7074025
3    7011330
4    7142621
dtype: float64",hsl-empty-if-0-0-0 304x304 (1548233367).bmp,hsl,99.0,0.0,c,7170169.6,3,0.0,7170169.6,26229743956.296875,hsl-empty-if-0-0-0,304,304,1548233367
3172,,"0    21529214
1    34264181
2    15741032
3    19735584
4    15421879
dtype: float64",hsl-empty-if-0-0-0 340x340 (1780695788).bmp,hsl,0.0,0.0,c,21338378.0,3,0.0,21338378.0,59004248210214.5,hsl-empty-if-0-0-0,340,340,1780695788
3173,,"0    21992458
1     9143919
2     8958525
3    13315130
4    15329308
dtype: float64",hsl-empty-if-0-0-0 340x340 (1780695788).bmp,hsl,99.0,0.0,c,13747868.0,3,0.0,13747868.0,28698907921148.5,hsl-empty-if-0-0-0,340,340,1780695788
3174,,"0    1114348
1    1146858
2    8124032
3    1115804
4    1133725
dtype: float64",hsl-empty-if-0-0-0 92x92 (294702567).bmp,hsl,0.0,0.0,c,2526953.4,3,0.0,2526953.4,9789958546868.8,hsl-empty-if-0-0-0,92,92,294702567
3175,,"0    697871
1    648629
2    643147
3    643470
4    682917
dtype: float64",hsl-empty-if-0-0-0 92x92 (294702567).bmp,hsl,99.0,0.0,c,663206.8,3,0.0,663206.8,648636962.1999512,hsl-empty-if-0-0-0,92,92,294702567
3176,,"0    15234448
1    19590749
2    15355676
3    27007370
4    15229593
dtype: float64",fixed 312x312 (1585990364).bmp,hsl,0.0,0.0,c,18483567.2,3,0.0,18483567.2,26202473185162.688,fixed,312,312,1585990364
3177,,"0     9307748
1     9555689
2    10427446
3     9840379
4     9845535
dtype: float64",fixed 312x312 (1585990364).bmp,hsl,99.0,0.0,c,9795359.4,3,0.0,9795359.4,174821150791.29688,fixed,312,312,1585990364
3178,,"0    1024506
1    1017613
2    1021035
3    1019875
4    1019695
dtype: float64",hsl-empty-if-0-0-0 88x88 (521595368).bmp,hsl,0.0,0.0,c,1020544.8,3,0.0,1020544.8,6424411.199951172,hsl-empty-if-0-0-0,88,88,521595368
3179,,"0    588703
1    589594
2    590098
3    588083
4    590397
dtype: float64",hsl-empty-if-0-0-0 88x88 (521595368).bmp,hsl,99.0,0.0,c,589375.0,3,0.0,589375.0,934005.5,hsl-empty-if-0-0-0,88,88,521595368
3180,,"0     8072078
1     8221672
2    12098957
3     8221669
4     8151726
dtype: float64",fixed 228x228 (137806862).bmp,hsl,0.0,0.0,c,8953220.4,3,0.0,8953220.4,3096198617818.297,fixed,228,228,137806862
3181,,"0    5095554
1    5153868
2    5182141
3    5094934
4    5972623
dtype: float64",fixed 228x228 (137806862).bmp,hsl,99.0,0.0,c,5299824.0,3,0.0,5299824.0,142879270456.5,fixed,228,228,137806862
3182,,"0    4254077
1    4500563
2    4153899
3    4070434
4    4088804
dtype: float64",random1 200x200 (1472713773).bmp,hsl,0.0,0.0,c,4213555.4,3,0.0,4213555.4,30905223881.30078,random1,200,200,1472713773
3183,,"0    4186440
1    6746404
2    4252175
3    4184447
4    4199667
dtype: float64",random1 200x200 (1472713773).bmp,hsl,99.0,0.0,c,4713826.6,3,0.0,4713826.6,1291808141950.3008,random1,200,200,1472713773
3184,,"0     7869782
1     7918131
2     7944868
3     8008075
4    12116719
dtype: float64",hsl-empty-if-0-0-0 244x244 (511702305).bmp,hsl,0.0,0.0,c,8771515.0,3,0.0,8771515.0,3499490588142.5,hsl-empty-if-0-0-0,244,244,511702305
3185,,"0    4561483
1    4639099
2    4518001
3    4538367
4    4548900
dtype: float64",hsl-empty-if-0-0-0 244x244 (511702305).bmp,hsl,99.0,0.0,c,4561170.0,3,0.0,4561170.0,2151779820.0,hsl-empty-if-0-0-0,244,244,511702305
3186,,"0    10002985
1     5164963
2     4946103
3     4953451
4    13024234
dtype: float64",random2 200x200 (159286226).bmp,hsl,0.0,0.0,c,7618347.2,3,0.0,7618347.2,13792941096405.203,random2,200,200,159286226
3187,,"0    5049937
1    5138229
2    6380936
3    5158471
4    5240193
dtype: float64",random2 200x200 (159286226).bmp,hsl,99.0,0.0,c,5393553.2,3,0.0,5393553.2,309242581361.2031,random2,200,200,159286226
3188,,"0    4190210
1    4199377
2    4182496
3    4380477
4    4147586
dtype: float64",random1 200x200 (1967513926).bmp,hsl,0.0,0.0,c,4220029.2,3,0.0,4220029.2,8428988226.699219,random1,200,200,1967513926
3189,,"0    4233778
1    9205517
2    4213773
3    4188232
4    4193089
dtype: float64",random1 200x200 (1967513926).bmp,hsl,99.0,0.0,c,5206877.8,3,0.0,5206877.8,4996925703295.699,random1,200,200,1967513926
3190,,"0    12891803
1    11564620
2    11423848
3    12129390
4    11409905
dtype: float64",hsl-full-if-99-0-0 324x324 (1477171087).bmp,hsl,0.0,0.0,c,11883913.2,3,0.0,11883913.2,403598154441.6875,hsl-full-if-99-0-0,324,324,1477171087
3191,,"0    11343713
1    18610741
2    11603522
3    26078960
4    19083792
dtype: float64",hsl-full-if-99-0-0 324x324 (1477171087).bmp,hsl,99.0,0.0,c,17344145.6,3,0.0,17344145.6,37471891702700.31,hsl-full-if-99-0-0,324,324,1477171087
3192,,"0     9931715
1     9943038
2    15987013
3    10387336
4    10279096
dtype: float64",hsl-full-if-99-0-0 304x304 (1548233367).bmp,hsl,0.0,0.0,c,11305639.6,3,0.0,11305639.6,6889170525377.3125,hsl-full-if-99-0-0,304,304,1548233367
3193,,"0    11976984
1    10301444
2    11622544
3    10453436
4    14851098
dtype: float64",hsl-full-if-99-0-0 304x304 (1548233367).bmp,hsl,99.0,0.0,c,11841101.2,3,0.0,11841101.2,3355617780455.1875,hsl-full-if-99-0-0,304,304,1548233367
3194,,"0    19929771
1    16459515
2    24233000
3    30718085
4    21470606
dtype: float64",fixed 324x324 (1477171087).bmp,hsl,0.0,0.0,c,22562195.4,3,0.0,22562195.4,28668514220805.375,fixed,324,324,1477171087
3195,,"0    10369469
1    10513715
2    10869678
3    10830773
4    23313689
dtype: float64",fixed 324x324 (1477171087).bmp,hsl,99.0,0.0,c,13179464.8,3,0.0,13179464.8,32139066690231.188,fixed,324,324,1477171087
3196,,"0    14064936
1    12311468
2    12349677
3    13256669
4    18927720
dtype: float64",fixed 280x280 (1433925857).bmp,hsl,0.0,0.0,c,14182094.0,3,0.0,14182094.0,7562024313307.5,fixed,280,280,1433925857
3197,,"0    7810481
1    8046022
2    7868863
3    7663827
4    7749989
dtype: float64",fixed 280x280 (1433925857).bmp,hsl,99.0,0.0,c,7827836.4,3,0.0,7827836.4,20637162209.796875,fixed,280,280,1433925857
3198,,"0     4927344
1     4713934
2    10670663
3     5318047
4     4934430
dtype: float64",random2 200x200 (532333135).bmp,hsl,0.0,0.0,c,6112883.6,3,0.0,6112883.6,6539108823406.297,random2,200,200,532333135
3199,,"0    5111604
1    5326192
2    8036422
3    5069664
4    5156114
dtype: float64",random2 200x200 (532333135).bmp,hsl,99.0,0.0,c,5739999.2,3,0.0,5739999.2,1657486452413.2031,random2,200,200,532333135
3200,,"0    2605878
1    3061063
2    2587120
3    2565694
4    2574388
dtype: float64",hsl-empty-if-0-0-0 140x140 (1369133069).bmp,hsl,0.0,0.0,c,2678828.6,3,0.0,2678828.6,45885667635.80078,hsl-empty-if-0-0-0,140,140,1369133069
3201,,"0    1440027
1    1485600
2    1512637
3    1513855
4    1483689
dtype: float64",hsl-empty-if-0-0-0 140x140 (1369133069).bmp,hsl,99.0,0.0,c,1487161.6,3,0.0,1487161.6,899425417.7998047,hsl-empty-if-0-0-0,140,140,1369133069
3202,,"0    5587894
1    4895893
2    4853925
3    7791946
4    4741033
dtype: float64",random2 200x200 (1991128557).bmp,hsl,0.0,0.0,c,5574138.2,3,0.0,5574138.2,1647912134704.7031,random2,200,200,1991128557
3203,,"0    5164088
1    5147164
2    5110728
3    5088896
4    5983112
dtype: float64",random2 200x200 (1991128557).bmp,hsl,99.0,0.0,c,5298797.6,3,0.0,5298797.6,147213619788.80078,random2,200,200,1991128557
3204,,"0    1065753
1    1069175
2    1067282
3    1069355
4    1337187
dtype: float64",hsl-full-if-99-0-0 100x100 (336465782).bmp,hsl,0.0,0.0,c,1121750.4,3,0.0,1121750.4,14506223662.800049,hsl-full-if-99-0-0,100,100,336465782
3205,,"0    1073831
1    1289801
2    1074456
3    1076816
4    1108615
dtype: float64",hsl-full-if-99-0-0 100x100 (336465782).bmp,hsl,99.0,0.0,c,1124703.8,3,0.0,1124703.8,8730514876.699951,hsl-full-if-99-0-0,100,100,336465782
3206,,"0    4902541
1    4931873
2    4827587
3    5101652
4    5159912
dtype: float64",fixed 176x176 (1914544919).bmp,hsl,0.0,0.0,c,4984713.0,3,0.0,4984713.0,19650575595.5,fixed,176,176,1914544919
3207,,"0    3145392
1    3365520
2    3078110
3    3118022
4    3075972
dtype: float64",fixed 176x176 (1914544919).bmp,hsl,99.0,0.0,c,3156603.2,3,0.0,3156603.2,14480750545.199219,fixed,176,176,1914544919
3208,,"0    15432454
1    15288783
2    16520534
3    15398921
4    22785306
dtype: float64",hsl-full-if-99-0-0 376x376 (1843993368).bmp,hsl,0.0,0.0,c,17085199.6,3,0.0,17085199.6,10403069086759.312,hsl-full-if-99-0-0,376,376,1843993368
3209,,"0    15549275
1    15545877
2    17552128
3    17665420
4    15589573
dtype: float64",hsl-full-if-99-0-0 376x376 (1843993368).bmp,hsl,99.0,0.0,c,16380454.6,3,0.0,16380454.6,1259206909640.3125,hsl-full-if-99-0-0,376,376,1843993368
3210,,"0    723577
1    719511
2    748518
3    721584
4    720284
dtype: float64",fixed 68x68 (1365180540).bmp,hsl,0.0,0.0,c,726694.8,3,0.0,726694.8,151199587.69995117,fixed,68,68,1365180540
3211,,"0    454940
1    455248
2    455013
3    454107
4    454222
dtype: float64",fixed 68x68 (1365180540).bmp,hsl,99.0,0.0,c,454706.0,3,0.0,454706.0,258956.5,fixed,68,68,1365180540
3212,,"0    4242801
1    4227501
2    4177013
3    9504512
4    4199264
dtype: float64",random1 200x200 (1726956429).bmp,hsl,0.0,0.0,c,5270218.2,3,0.0,5270218.2,5603532438638.699,random1,200,200,1726956429
3213,,"0    4271517
1    4296283
2    4226063
3    4411471
4    4302858
dtype: float64",random1 200x200 (1726956429).bmp,hsl,99.0,0.0,c,4301638.4,3,0.0,4301638.4,4678076894.800781,random1,200,200,1726956429
3214,,"0    22916224
1    22660597
2    22575354
3    22715297
4    23026566
dtype: float64",fixed 380x380 (943947739).bmp,hsl,0.0,0.0,c,22778807.6,3,0.0,22778807.6,34917050344.25,fixed,380,380,943947739
3215,,"0    14270775
1    16412356
2    14554676
3    28172465
4    16690944
dtype: float64",fixed 380x380 (943947739).bmp,hsl,99.0,0.0,c,18020243.2,3,0.0,18020243.2,33372153221991.688,fixed,380,380,943947739
3216,,"0    8113584
1    1386792
2    1434630
3    1468154
4    1475922
dtype: float64",hsl-full-if-99-0-0 116x116 (2145174067).bmp,hsl,0.0,0.0,c,2775816.4,3,0.0,2775816.4,8904909774618.8,hsl-full-if-99-0-0,116,116,2145174067
3217,,"0    1445232
1    1438363
2    1453480
3    1396536
4    1539727
dtype: float64",hsl-full-if-99-0-0 116x116 (2145174067).bmp,hsl,99.0,0.0,c,1454667.6,3,0.0,1454667.6,2742666342.2998047,hsl-full-if-99-0-0,116,116,2145174067
3218,,"0    4033091
1    4021252
2    4077913
3    4044938
4    4062878
dtype: float64",random1 200x200 (2086206725).bmp,hsl,0.0,0.0,c,4048014.4,3,0.0,4048014.4,515812761.30078125,random1,200,200,2086206725
3219,,"0    4209509
1    4269448
2    4201945
3    4209765
4    4186492
dtype: float64",random1 200x200 (2086206725).bmp,hsl,99.0,0.0,c,4215431.8,3,0.0,4215431.8,1001086960.6992188,random1,200,200,2086206725
3220,,"0     4279329
1     4239382
2    10153871
3     4362479
4    11059767
dtype: float64",random1 200x200 (1984210012).bmp,hsl,0.0,0.0,c,6818965.6,3,0.0,6818965.6,12061080641654.797,random1,200,200,1984210012
3221,,"0    4016787
1    4041983
2    5995069
3    4056714
4    4318796
dtype: float64",random1 200x200 (1984210012).bmp,hsl,99.0,0.0,c,4485869.8,3,0.0,4485869.8,726711186267.6992,random1,200,200,1984210012
3222,,"0    6888900
1    1547840
2    1485954
3    1537442
4    2069465
dtype: float64",hsl-full-if-99-0-0 120x120 (468703135).bmp,hsl,0.0,0.0,c,2705920.2,3,0.0,2705920.2,5524300952866.199,hsl-full-if-99-0-0,120,120,468703135
3223,,"0    1591474
1    1495564
2    1558835
3    1546155
4    1544222
dtype: float64",hsl-full-if-99-0-0 120x120 (468703135).bmp,hsl,99.0,0.0,c,1547250.0,3,0.0,1547250.0,1192946201.5,hsl-full-if-99-0-0,120,120,468703135
3224,,"0    4979281
1    4883450
2    4929780
3    5227186
4    4861932
dtype: float64",random2 200x200 (1960721183).bmp,hsl,0.0,0.0,c,4976325.8,3,0.0,4976325.8,21704485088.19922,random2,200,200,1960721183
3225,,"0     5553735
1    12402668
2     5053433
3     5190515
4     5955425
dtype: float64",random2 200x200 (1960721183).bmp,hsl,99.0,0.0,c,6831155.2,3,0.0,6831155.2,9823114279338.203,random2,200,200,1960721183
3226,,"0    139728
1    140412
2    140357
3    141059
4    139389
dtype: float64",hsl-full-if-99-0-0 36x36 (596516649).bmp,hsl,0.0,0.0,c,140189.0,3,0.0,140189.0,421843.5,hsl-full-if-99-0-0,36,36,596516649
3227,,"0    141117
1    142268
2    140970
3    141401
4    140824
dtype: float64",hsl-full-if-99-0-0 36x36 (596516649).bmp,hsl,99.0,0.0,c,141316.0,3,0.0,141316.0,328727.5,hsl-full-if-99-0-0,36,36,596516649
3228,,"0    850524
1    798779
2    826891
3    826173
4    826823
dtype: float64",hsl-full-if-99-0-0 88x88 (521595368).bmp,hsl,0.0,0.0,c,825838.0,3,0.0,825838.0,335944834.0,hsl-full-if-99-0-0,88,88,521595368
3229,,"0    834312
1    835930
2    832474
3    833103
4    965297
dtype: float64",hsl-full-if-99-0-0 88x88 (521595368).bmp,hsl,99.0,0.0,c,860223.2,3,0.0,860223.2,3451894161.699951,hsl-full-if-99-0-0,88,88,521595368
3230,,"0    6189800
1    6212729
2    6276540
3    6300561
4    6167543
dtype: float64",hsl-full-if-99-0-0 240x240 (135497281).bmp,hsl,0.0,0.0,c,6229434.6,3,0.0,6229434.6,3239608056.296875,hsl-full-if-99-0-0,240,240,135497281
3231,,"0    6237799
1    6495420
2    8415632
3    6212304
4    6301294
dtype: float64",hsl-full-if-99-0-0 240x240 (135497281).bmp,hsl,99.0,0.0,c,6732489.8,3,0.0,6732489.8,897602956889.2031,hsl-full-if-99-0-0,240,240,135497281
3232,,"0    4479547
1    4442153
2    4461311
3    4488905
4    7607293
dtype: float64",hsl-empty-if-0-0-0 184x184 (756898537).bmp,hsl,0.0,0.0,c,5095841.8,3,0.0,5095841.8,1971379268269.1992,hsl-empty-if-0-0-0,184,184,756898537
3233,,"0    2570767
1    2613031
2    2543269
3    2524794
4    2563114
dtype: float64",hsl-empty-if-0-0-0 184x184 (756898537).bmp,hsl,99.0,0.0,c,2562995.0,3,0.0,2562995.0,1103112729.5,hsl-empty-if-0-0-0,184,184,756898537
3234,,"0    4356733
1    4309580
2    4195548
3    4272170
4    4265137
dtype: float64",random1 200x200 (1371499336).bmp,hsl,0.0,0.0,c,4279833.6,3,0.0,4279833.6,3544287304.3007812,random1,200,200,1371499336
3235,,"0    4585507
1    4335509
2    5905041
3    4349911
4    4329706
dtype: float64",random1 200x200 (1371499336).bmp,hsl,99.0,0.0,c,4701134.8,3,0.0,4701134.8,464439915828.1992,random1,200,200,1371499336
3236,,"0    1679277
1    1754515
2    1678722
3    1756576
4    1680501
dtype: float64",fixed 104x104 (861021530).bmp,hsl,0.0,0.0,c,1709918.2,3,0.0,1709918.2,1735820639.7001953,fixed,104,104,861021530
