,alpha,experiment,filename,filter,h,l,language,make-param,mean,min,s,size,tmean,var
11429,,random-uniform-pixel-fixed-size,random1 200x200 (84353895),blur,,,c,o3fast,1261246.89,1151805,,200,1282984.38,6415554997.08902
11430,,random-uniform-pixel-fixed-size,random1 200x200 (407487131),blur,,,c,o3fast,1294479,1286672,,200,1290959.52,190961626.949495
11431,,random-uniform-pixel-fixed-size,random1 200x200 (87755422),blur,,,c,o3fast,1210037.36,1151044,,200,1195904.08,4499495794.07102
11432,,random-uniform-pixel-fixed-size,random1 200x200 (1760281936),blur,,,c,o3fast,1295067.16,1285384,,200,1291677.44,146081754.600379
11433,,random-uniform-pixel-fixed-size,random1 200x200 (552473416),blur,,,c,o3fast,1257392.17,1152128,,200,1284292.86,3912531574.97096
11434,,random-uniform-pixel-fixed-size,random1 200x200 (1389867269),blur,,,c,o3fast,1292994.84,1285436,,200,1291569.6,26062685.1862374
11435,,random-uniform-pixel-fixed-size,random1 200x200 (1714636915),blur,,,c,o3fast,1294365.68,1285556,,200,1291959.92,77661731.290404
11436,,random-uniform-pixel-fixed-size,random1 200x200 (1548348142),blur,,,c,o3fast,1267542.4,1152381,,200,1291481.04,2922102522.14141
11437,,random-uniform-pixel-fixed-size,random1 200x200 (1573363368),blur,,,c,o3fast,1294354.96,1286580,,200,1291988.16,67015729.6549874
11438,,random-uniform-pixel-fixed-size,random1 200x200 (654887343),blur,,,c,o3fast,1293191.72,1286036,,200,1291620.72,27940610.3450126
11439,,random-uniform-pixel-fixed-size,random1 200x200 (1605894428),blur,,,c,o3fast,1294066.4,1285692,,200,1291656.08,77419888.4848485
11440,,random-uniform-pixel-fixed-size,random1 200x200 (1176911340),blur,,,c,o3fast,1253309.05,1151478,,200,1239082.72,54504040615.7449
11441,,random-uniform-pixel-fixed-size,random1 200x200 (1760243555),blur,,,c,o3fast,1295095.2,1285072,,200,1291756.96,122997542.464646
11442,,random-uniform-pixel-fixed-size,random1 200x200 (950390868),blur,,,c,o3fast,1293045.2,1284512,,200,1290880.64,147586433.454545
11443,,random-uniform-pixel-fixed-size,random1 200x200 (2112255763),blur,,,c,o3fast,1294079.48,1285084,,200,1291113.04,87003655.3229167
11444,,random-uniform-pixel-fixed-size,random1 200x200 (498777856),blur,,,c,o3fast,1266100.7,1151627,,200,1284282.12,14360929931.8081
11445,,random-uniform-pixel-fixed-size,random1 200x200 (760313750),blur,,,c,o3fast,1294913.64,1286688,,200,1292101.6,87288772.2326389
11446,,random-uniform-pixel-fixed-size,random1 200x200 (184803526),blur,,,c,o3fast,1293705.28,1285488,,200,1290958.08,102569156.163194
11447,,random-uniform-pixel-fixed-size,random1 200x200 (1876855542),blur,,,c,o3fast,1289203.73,1153641,,200,1291396.16,2297906862.23958
11448,,random-uniform-pixel-fixed-size,random1 200x200 (1784639529),blur,,,c,o3fast,1287324.37,1149001,,200,1291799.52,1432459650.51831
11449,,random-uniform-pixel-fixed-size,random1 200x200 (1411154259),blur,,,c,o3fast,1255504,1152944,,200,1283662.62,3881789478.06061
11450,,random-uniform-pixel-fixed-size,random1 200x200 (1967681095),blur,,,c,o3fast,1215273.01,1151263,,200,1206429.72,4622216067.40404
11451,,random-uniform-pixel-fixed-size,random1 200x200 (1884167637),blur,,,c,o3fast,1318794.28,1287284,,200,1295549.04,22768102240.7288
11452,,random-uniform-pixel-fixed-size,random1 200x200 (1626276121),blur,,,c,o3fast,1301379.69,1241120,,200,1290924.32,6791589099.06471
11453,,random-uniform-pixel-fixed-size,random1 200x200 (1472713773),blur,,,c,o3fast,1175730.07,1151573,,200,1165949.06,1003067938.36884
11454,,random-uniform-pixel-fixed-size,random1 200x200 (1967513926),blur,,,c,o3fast,1153694.87,1146933,,200,1152593.92,18858311.1041667
11455,,random-uniform-pixel-fixed-size,random1 200x200 (1726956429),blur,,,c,o3fast,1164529.9,1151362,,200,1152760.58,4777715416.05051
11456,,random-uniform-pixel-fixed-size,random1 200x200 (2086206725),blur,,,c,o3fast,1154697.58,1149759,,200,1152658.86,44097139.3975695
11457,,random-uniform-pixel-fixed-size,random1 200x200 (1984210012),blur,,,c,o3fast,1154872.58,1146962,,200,1152666.98,64765967.7410038
11458,,random-uniform-pixel-fixed-size,random1 200x200 (1371499336),blur,,,c,o3fast,1153609.05,1146747,,200,1152747.9,15913959.5228851
11459,,random-uniform-pixel-fixed-size,random1 200x200 (1303455736),blur,,,c,o3fast,1162239.21,1146970,,200,1152663.12,1952712974.85448
11460,,random-uniform-pixel-fixed-size,random1 200x200 (233665123),blur,,,c,o3fast,1153932.71,1147750,,200,1153076.16,15486830.2282197
11461,,random-uniform-pixel-fixed-size,random1 200x200 (502278611),blur,,,c,o3fast,1154912.6,1147575,,200,1153120.64,57040968.7676768
11462,,random-uniform-pixel-fixed-size,random1 200x200 (1947346619),blur,,,c,o3fast,1154341.94,1148172,,200,1153241.32,17210498.5014205
11463,,random-uniform-pixel-fixed-size,random1 200x200 (1057467587),blur,,,c,o3fast,1178534.63,1147708,,200,1153301.84,19355966473.3062
11464,,random-uniform-pixel-fixed-size,random1 200x200 (446340713),blur,,,c,o3fast,1159434.12,1151217,,200,1153373.36,871208374.308712
11465,,random-uniform-pixel-fixed-size,random1 200x200 (1973387981),blur,,,c,o3fast,1154258.96,1146942,,200,1152627.2,28648982.3822601
11466,,random-uniform-pixel-fixed-size,random1 200x200 (1827336327),blur,,,c,o3fast,1154717.28,1147858,,200,1153044.9,59588499.9611742
11467,,random-uniform-pixel-fixed-size,random1 200x200 (1656478042),blur,,,c,o3fast,1187686.22,1147137,,200,1153654.44,68635779831.042
11468,,random-uniform-pixel-fixed-size,random1 200x200 (968338082),blur,,,c,o3fast,1155095.83,1147170,,200,1152544.48,143425219.758838
11469,,random-uniform-pixel-fixed-size,random1 200x200 (588219756),blur,,,c,o3fast,1156980.27,1147224,,200,1151943.6,1265806102.07797
11470,,random-uniform-pixel-fixed-size,random1 200x200 (680466996),blur,,,c,o3fast,1156278.55,1150633,,200,1152581.38,275850649.96733
11471,,random-uniform-pixel-fixed-size,random1 200x200 (1572276965),blur,,,c,o3fast,1163876.24,1147112,,200,1152685.2,3449634334.10338
11472,,random-uniform-pixel-fixed-size,random1 200x200 (1918502651),blur,,,c,o3fast,1159269.76,1150687,,200,1152716.62,217324398.305398
11473,,random-uniform-pixel-fixed-size,random1 200x200 (1914544919),blur,,,c,o3fast,1155408.77,1147459,,200,1152867.76,83431618.2799874
11474,,random-uniform-pixel-fixed-size,random1 200x200 (660260756),blur,,,c,o3fast,1156125.25,1148951,,200,1154356.56,54138142.8764205
11475,,random-uniform-pixel-fixed-size,random1 200x200 (719346228),blur,,,c,o3fast,1168847.01,1147091,,200,1153817.94,18937650052.1919
11476,,random-uniform-pixel-fixed-size,random1 200x200 (1369321801),blur,,,c,o3fast,1154421.44,1146813,,200,1153217.66,21289336.8145518
11477,,random-uniform-pixel-fixed-size,random1 200x200 (6939507),blur,,,c,o3fast,1154553.24,1147240,,200,1153092.84,27171400.4266098
11478,,random-uniform-pixel-fixed-size,random1 200x200 (774044599),blur,,,c,o3fast,1154698.65,1147753,,200,1153037.08,33707289.8663194
11479,,random-uniform-pixel-fixed-size,random1 200x200 (135497281),blur,,,c,o3fast,1160915.4,1147385,,200,1153301,3008435994.34343
11480,,random-uniform-pixel-fixed-size,random1 200x200 (476667372),blur,,,c,o3fast,1161565.21,1150708,,200,1152709.84,4494206091.96559
11481,,random-uniform-pixel-fixed-size,random1 200x200 (434248626),blur,,,c,o3fast,1155286.97,1148143,,200,1153257.76,50798608.5951705
11482,,random-uniform-pixel-fixed-size,random1 200x200 (1884661237),blur,,,c,o3fast,1156414.29,1147070,,200,1151955.56,197231723.056503
11483,,random-uniform-pixel-fixed-size,random1 200x200 (114723506),blur,,,c,o3fast,1155022.76,1147095,,200,1152821.72,45768536.2245896
11484,,random-uniform-pixel-fixed-size,random1 200x200 (243268139),blur,,,c,o3fast,1155548.68,1147144,,200,1152905.04,95812523.0077336
11485,,random-uniform-pixel-fixed-size,random1 200x200 (1782436840),blur,,,c,o3fast,1155025.85,1152058,,200,1152702.08,55762032.6137942
11486,,random-uniform-pixel-fixed-size,random1 200x200 (1469262009),blur,,,c,o3fast,1153505.53,1147174,,200,1152487.88,14671000.130524
11487,,random-uniform-pixel-fixed-size,random1 200x200 (1662981776),blur,,,c,o3fast,1159917.59,1146863,,200,1153366.94,261682651.153567
11488,,random-uniform-pixel-fixed-size,random1 200x200 (1632621729),blur,,,c,o3fast,1166058.09,1151280,,200,1153546.52,5226457722.76973
11489,,random-uniform-pixel-fixed-size,random1 200x200 (201690613),blur,,,c,o3fast,1161320.95,1147078,,200,1153397.52,341159641.361269
11490,,random-uniform-pixel-fixed-size,random1 200x200 (971899228),blur,,,c,o3fast,1156701.66,1148794,,200,1153549.18,97927303.3175505
11491,,random-uniform-pixel-fixed-size,random1 200x200 (846942590),blur,,,c,o3fast,1159265.37,1147186,,200,1152887.72,319352150.659722
11492,,random-uniform-pixel-fixed-size,random1 200x200 (1548233367),blur,,,c,o3fast,1160632.89,1148587,,200,1153574.32,1279513537.69492
11493,,random-uniform-pixel-fixed-size,random1 200x200 (593209441),blur,,,c,o3fast,1158882.65,1147091,,200,1152488.2,252858683.866319
11494,,random-uniform-pixel-fixed-size,random1 200x200 (1335939811),blur,,,c,o3fast,1153994.02,1147095,,200,1152676.44,34683995.2318497
11495,,random-uniform-pixel-fixed-size,random1 200x200 (555996658),blur,,,c,o3fast,1159251.38,1146648,,200,1152991.68,233270882.520833
11496,,random-uniform-pixel-fixed-size,random1 200x200 (337739299),blur,,,c,o3fast,1163648.26,1147696,,200,1153199.2,5670865874.57812
11497,,random-uniform-pixel-fixed-size,random1 200x200 (1801979802),blur,,,c,o3fast,1158760.48,1148002,,200,1153857.02,114973987.524779
11498,,random-uniform-pixel-fixed-size,random1 200x200 (387346491),blur,,,c,o3fast,1156475.74,1149419,,200,1154683.88,33037806.7801452
11499,,random-uniform-pixel-fixed-size,random1 200x200 (1649760492),blur,,,c,o3fast,1156038.71,1147605,,200,1153225.3,165323197.177715
11500,,random-uniform-pixel-fixed-size,random1 200x200 (776532036),blur,,,asm1,o3fast,701063.99,687847,,200,690565.08,2150595566.33325
11501,,random-uniform-pixel-fixed-size,random1 200x200 (195740084),blur,,,asm1,o3fast,689571.1,676636,,200,689907.48,120123521.929293
11502,,random-uniform-pixel-fixed-size,random1 200x200 (1823089412),blur,,,asm1,o3fast,689978.95,677080,,200,689516.18,144058519.098485
11503,,random-uniform-pixel-fixed-size,random1 200x200 (927612902),blur,,,asm1,o3fast,679493.68,675654,,200,678706.82,13785717.6541193
11504,,random-uniform-pixel-fixed-size,random1 200x200 (168002245),blur,,,asm1,o3fast,690539.97,676628,,200,690479.56,83032668.2313763
11505,,random-uniform-pixel-fixed-size,random1 200x200 (1125898167),blur,,,asm1,o3fast,691440.13,688274,,200,690549.74,16707563.9122475
11506,,random-uniform-pixel-fixed-size,random1 200x200 (711845894),blur,,,asm1,o3fast,689544.46,676893,,200,683345.38,1531202491.64489
11507,,random-uniform-pixel-fixed-size,random1 200x200 (1633108117),blur,,,asm1,o3fast,689101.29,677233,,200,690275.46,48028848.4100379
11508,,random-uniform-pixel-fixed-size,random1 200x200 (1956297539),blur,,,asm1,o3fast,680771.24,676027,,200,678530.8,129438872.891335
11509,,random-uniform-pixel-fixed-size,random1 200x200 (1975960378),blur,,,asm1,o3fast,687749.73,675936,,200,688425.76,71663908.784959
11510,,random-uniform-pixel-fixed-size,random1 200x200 (1520223205),blur,,,asm1,o3fast,675940.53,672389,,200,675569.26,6054593.68592172
11511,,random-uniform-pixel-fixed-size,random1 200x200 (269441500),blur,,,asm1,o3fast,689759.95,676454,,200,690430.76,45415928.3914141
11512,,random-uniform-pixel-fixed-size,random1 200x200 (1889947178),blur,,,asm1,o3fast,689909.72,677171,,200,690246.18,59450003.9005682
11513,,random-uniform-pixel-fixed-size,random1 200x200 (1631518149),blur,,,asm1,o3fast,689599.64,677179,,200,690131.3,87987884.6771623
11514,,random-uniform-pixel-fixed-size,random1 200x200 (1346811305),blur,,,asm1,o3fast,682976.56,676260,,200,680901.58,44914921.5620265
11515,,random-uniform-pixel-fixed-size,random1 200x200 (1120048829),blur,,,asm1,o3fast,690437.74,676880,,200,690465.8,50693367.608507
11516,,random-uniform-pixel-fixed-size,random1 200x200 (822890675),blur,,,asm1,o3fast,681351.75,674631,,200,678591.96,262726127.967172
11517,,random-uniform-pixel-fixed-size,random1 200x200 (532670688),blur,,,asm1,o3fast,680361.68,676860,,200,678746.3,53368035.7147254
11518,,random-uniform-pixel-fixed-size,random1 200x200 (1973594324),blur,,,asm1,o3fast,691190.61,676976,,200,690216.86,35188576.0786774
11519,,random-uniform-pixel-fixed-size,random1 200x200 (1359512183),blur,,,asm1,o3fast,690428.13,676487,,200,689354.94,263828438.296086
11520,,random-uniform-pixel-fixed-size,random1 200x200 (570073850),blur,,,asm1,o3fast,686123.78,675720,,200,683015.32,261345512.41572
11521,,random-uniform-pixel-fixed-size,random1 200x200 (1600028624),blur,,,asm1,o3fast,679259.8,675800,,200,678628.04,9526152.24242424
11522,,random-uniform-pixel-fixed-size,random1 200x200 (620145550),blur,,,asm1,o3fast,691984.86,675936,,200,690215.24,253889558.626657
11523,,random-uniform-pixel-fixed-size,random1 200x200 (292218004),blur,,,asm1,o3fast,680389.57,675448,,200,678483.54,152937201.298059
11524,,random-uniform-pixel-fixed-size,random1 200x200 (749241873),blur,,,asm1,o3fast,690572.42,676081,,200,690144.78,84578230.8723169
11525,,random-uniform-pixel-fixed-size,random1 200x200 (338888228),blur,,,asm1,o3fast,703991.76,676633,,200,690900.36,15979400658.7701
11526,,random-uniform-pixel-fixed-size,random1 200x200 (1264095060),blur,,,asm1,o3fast,679474.93,676438,,200,678512.52,18645754.6717961
11527,,random-uniform-pixel-fixed-size,random1 200x200 (155324914),blur,,,asm1,o3fast,686127.79,675903,,200,685420.62,89517456.3696338
11528,,random-uniform-pixel-fixed-size,random1 200x200 (1350490027),blur,,,asm1,o3fast,679541.13,677076,,200,678681.26,18658670.3566919
11529,,random-uniform-pixel-fixed-size,random1 200x200 (84353895),blur,,,asm1,o3fast,690390.18,677175,,200,690250.88,11316337.5834122
11530,,random-uniform-pixel-fixed-size,random1 200x200 (407487131),blur,,,asm1,o3fast,693077.84,678194,,200,690639.52,395465919.004419
11531,,random-uniform-pixel-fixed-size,random1 200x200 (87755422),blur,,,asm1,o3fast,688979.31,676947,,200,689389.18,131682821.14536
11532,,random-uniform-pixel-fixed-size,random1 200x200 (1760281936),blur,,,asm1,o3fast,686708.03,673451,,200,683520.42,182768878.958649
11533,,random-uniform-pixel-fixed-size,random1 200x200 (552473416),blur,,,asm1,o3fast,676393.96,673132,,200,675751.64,12979048.301452
11534,,random-uniform-pixel-fixed-size,random1 200x200 (1389867269),blur,,,asm1,o3fast,681185.51,676492,,200,678578.5,51946009.3635575
11535,,random-uniform-pixel-fixed-size,random1 200x200 (1714636915),blur,,,asm1,o3fast,718742.68,674867,,200,690041.42,86092808088.7854
11536,,random-uniform-pixel-fixed-size,random1 200x200 (1548348142),blur,,,asm1,o3fast,678438.46,671806,,200,677058.8,44686060.0085227
11537,,random-uniform-pixel-fixed-size,random1 200x200 (1573363368),blur,,,asm1,o3fast,693561.96,676777,,200,678994.54,11004075410.3217
11538,,random-uniform-pixel-fixed-size,random1 200x200 (654887343),blur,,,asm1,o3fast,687763.24,676545,,200,689340.3,40550113.1741635
11539,,random-uniform-pixel-fixed-size,random1 200x200 (1605894428),blur,,,asm1,o3fast,684517.77,676818,,200,680424.86,92963664.784959
11540,,random-uniform-pixel-fixed-size,random1 200x200 (1176911340),blur,,,asm1,o3fast,690610.95,676922,,200,690089.32,85051123.5227273
11541,,random-uniform-pixel-fixed-size,random1 200x200 (1760243555),blur,,,asm1,o3fast,679041.28,676135,,200,678389.26,10463109.1126894
11542,,random-uniform-pixel-fixed-size,random1 200x200 (950390868),blur,,,asm1,o3fast,689112.13,676793,,200,689974.94,119295947.851641
11543,,random-uniform-pixel-fixed-size,random1 200x200 (2112255763),blur,,,asm1,o3fast,685710.32,675928,,200,680260.8,469069915.714725
11544,,random-uniform-pixel-fixed-size,random1 200x200 (498777856),blur,,,asm1,o3fast,680076.06,677290,,200,678941.84,28379195.5721275
11545,,random-uniform-pixel-fixed-size,random1 200x200 (760313750),blur,,,asm1,o3fast,694176.89,687130,,200,690602.76,252094287.997869
11546,,random-uniform-pixel-fixed-size,random1 200x200 (184803526),blur,,,asm1,o3fast,691593.8,676048,,200,687535.14,1291805703.0303
11547,,random-uniform-pixel-fixed-size,random1 200x200 (1876855542),blur,,,asm1,o3fast,680137.4,676897,,200,678865.88,29597403.5555556
11548,,random-uniform-pixel-fixed-size,random1 200x200 (1784639529),blur,,,asm1,o3fast,688185.05,675319,,200,688777.38,80108653.0176768
11549,,random-uniform-pixel-fixed-size,random1 200x200 (1411154259),blur,,,asm1,o3fast,684105.75,673745,,200,676158.04,3980974068.33081
11550,,random-uniform-pixel-fixed-size,random1 200x200 (1967681095),blur,,,asm1,o3fast,686991.98,676960,,200,686805.48,77063103.3531408
11551,,random-uniform-pixel-fixed-size,random1 200x200 (1884167637),blur,,,asm1,o3fast,679285.35,676355,,200,678555.1,11333574.3308081
11552,,random-uniform-pixel-fixed-size,random1 200x200 (1626276121),blur,,,asm1,o3fast,686510.84,677059,,200,686800.34,63960511.9337121
11553,,random-uniform-pixel-fixed-size,random1 200x200 (1472713773),blur,,,asm1,o3fast,688793.1,675484,,200,690113.76,51172798.5353535
11554,,random-uniform-pixel-fixed-size,random1 200x200 (1967513926),blur,,,asm1,o3fast,684042.66,677009,,200,678540.44,2280171114.57008
11555,,random-uniform-pixel-fixed-size,random1 200x200 (1726956429),blur,,,asm1,o3fast,693551,676110,,200,690195.06,526625119.292929
11556,,random-uniform-pixel-fixed-size,random1 200x200 (2086206725),blur,,,asm1,o3fast,680451.8,677419,,200,678822.3,40820278.5858586
11557,,random-uniform-pixel-fixed-size,random1 200x200 (1984210012),blur,,,asm1,o3fast,688348.39,676591,,200,688569.84,101005686.543324
11558,,random-uniform-pixel-fixed-size,random1 200x200 (1371499336),blur,,,asm1,o3fast,679372.57,676371,,200,678399.9,19766977.3384628
11559,,random-uniform-pixel-fixed-size,random1 200x200 (1303455736),blur,,,asm1,o3fast,692421.2,688386,,200,690387.92,81656492
11560,,random-uniform-pixel-fixed-size,random1 200x200 (233665123),blur,,,asm1,o3fast,679242.47,676706,,200,678680.72,7568378.87784091
11561,,random-uniform-pixel-fixed-size,random1 200x200 (502278611),blur,,,asm1,o3fast,688945.95,676616,,200,689557.88,103338588.169192
11562,,random-uniform-pixel-fixed-size,random1 200x200 (1947346619),blur,,,asm1,o3fast,691765.58,688033,,200,690170.64,47445059.2965593
11563,,random-uniform-pixel-fixed-size,random1 200x200 (1057467587),blur,,,asm1,o3fast,679262.69,676031,,200,678692.64,7560771.50899621
11564,,random-uniform-pixel-fixed-size,random1 200x200 (446340713),blur,,,asm1,o3fast,688016.85,676072,,200,690006.92,29570106.8560606
11565,,random-uniform-pixel-fixed-size,random1 200x200 (1973387981),blur,,,asm1,o3fast,689608.63,675481,,200,690140.3,81949049.9728535
11566,,random-uniform-pixel-fixed-size,random1 200x200 (1827336327),blur,,,asm1,o3fast,683755.84,676760,,200,681948.24,53581926.6407828
11567,,random-uniform-pixel-fixed-size,random1 200x200 (1656478042),blur,,,asm1,o3fast,685613.65,676425,,200,685721.8,46343668.4924242
11568,,random-uniform-pixel-fixed-size,random1 200x200 (968338082),blur,,,asm1,o3fast,722153.1,677096,,200,678907.2,139049064836.131
11569,,random-uniform-pixel-fixed-size,random1 200x200 (588219756),blur,,,asm1,o3fast,688689.04,676189,,200,689786.62,87424099.5337753
